1786230474.247410085,card0,57.0,90.0,64.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3292Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),181.0
1786230475.330767131,card0,57.0,90.0,63.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3318Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),183.0
1786230476.420215430,card0,57.0,90.0,62.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3310Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),187.0
1786230477.501315442,card0,57.0,87.0,62.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3196Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),218.0
1786230478.583879258,card0,57.0,78.0,65.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2739Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),304.0
1786230479.667847898,card0,58.0,80.0,66.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3248Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),238.0
1786230480.750481174,card0,58.0,94.0,64.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3168Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),242.0
1786230481.831671824,card0,58.0,90.0,64.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3047Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),301.0
1786230482.913720523,card0,59.0,80.0,66.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2876Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),295.0
1786230483.995354847,card0,59.0,80.0,66.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3008Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),323.0
1786230485.075621847,card0,59.0,80.0,66.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2957Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),270.0
1786230486.154533731,card0,60.0,81.0,66.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3153Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),208.0
1786230487.235977831,card0,60.0,84.0,67.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3136Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),322.0
1786230488.320315042,card0,61.0,85.0,68.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3154Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),331.0
1786230489.403522250,card0,61.0,85.0,68.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3113Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),280.0
1786230490.482847846,card0,62.0,85.0,68.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3130Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),268.0
1786230491.564181264,card0,62.0,89.0,68.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3186Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),212.0
1786230492.645804784,card0,61.0,86.0,68.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2954Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),323.0
1786230493.727493154,card0,61.0,86.0,68.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3152Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),190.0
1786230494.806911230,card0,61.0,85.0,68.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3213Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),243.0
1786230495.886964422,card0,61.0,85.0,68.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3181Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),222.0
1786230496.967957393,card0,61.0,85.0,68.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3160Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),261.0
1786230498.049760623,card0,62.0,86.0,68.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3264Mhz),1,(1129Mhz),1,1 (16.0GT/s x16),182.0
1786230499.130563051,card0,61.0,94.0,66.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3289Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),189.0
1786230500.210568240,card0,60.0,63.0,64.0,(219Mhz),1,(1410Mhz),1,(772Mhz),2,(41Mhz),S,(800Mhz),1,1 (16.0GT/s x16),37.0
1786230501.292978195,card0,59.0,60.0,62.0,(219Mhz),1,(582Mhz),1,(96Mhz),0,(0Mhz),S,(417Mhz),0,1 (16.0GT/s x16),12.0
1786230502.376776243,card0,57.0,58.0,60.0,(219Mhz),1,(582Mhz),1,(96Mhz),0,(0Mhz),S,(417Mhz),0,1 (16.0GT/s x16),12.0
1786230503.460899883,card0,56.0,57.0,60.0,(219Mhz),1,(582Mhz),1,(96Mhz),0,(0Mhz),S,(417Mhz),0,1 (16.0GT/s x16),12.0
